Musée du Louvre St Honoré Luxury 3 bedroom Apartment,"1,527",1st arr.,"2,600 feet",NA,Good,NA,NA
Hotel Regina Montmartre,282,18th arr.,1.9 miles,6.6,Review score,NA,442
Luminous 20m² district of BATIGNOLLES,199,17th arr.,2.8 miles,3.6,Review score,NA,14
Charming Studio - Palais de Congres,NA,17th arr.,,5.3,Review score,NA,30
MARQUIS Faubourg St Honoré Relais & Châteaux,763,8th arr.,1.7 miles,8.6,Fabulous,9.4,81
Duplex Saint Germain Odéon,332,6th arr.,0.9 miles,8.1,Very good,9.5,70
"Maison Astor Paris, Curio Collection by Hilton",257,8th arr.,1.9 miles,8.1,Very good,NA,41
Quality Hotel & Suites Bercy Bibliothèque by HappyCulture,140,13th arr.,2.2 miles,8,Very good,NA,2128
Marais Musée Picasso Luxury 3 Bedroom Apartment,"1,628",3rd arr.,0.8 miles,NA,Very good,NA,NA
Plug inn Montmartre by Hiphophostels,105,18th arr.,2.1 miles,7.9,Good,NA,1265
Be You Luxury Apart'Hotel - La B &W,NA,18th arr.,Metro access,8.2,Very good,NA,14
Apartment Rue Amelot,810,11th arr.,0.8 miles,NA,Very good,NA,NA
Mercure Paris Notre Dame Saint Germain des Prés,183,5th arr.,"2,950 feet",7.9,Good,9.4,237
Musée du Louvre Luxury 2 Bedroom Apartment,"1,248",1st arr.,"3,100 feet",6.2,Review score,NA,5
Hotel Cluny Sorbonne,128,5th arr.,0.7 miles,8.1,Very good,9.5,697
Hôtel Molière,448,1st arr.,0.9 miles,9.3,Superb,9.7,624
Mercure Paris 19 Philharmonie La Villette,161,19th arr.,3 miles,7.6,Good,NA,1228
CMG Trocadéro / Doumer,NA,16th arr.,Metro access,NA,Good,NA,NA
Amazing Studio near Place Gambetta,111,20th arr.,2.8 miles,6,Review score,NA,62
HostnFly apartments - Charming apt near the Place de la Nation,69,20th arr.,2.2 miles,NA,Review score,NA,NA
Hotel Corona Rodier,109,9th arr.,1.5 miles,6.9,Review score,NA,264
"Mandarin Oriental, Paris","1,139",1st arr.,1.3 miles,8.9,Fabulous,9.6,148
Welkeys Apartment Paris Rivoli,"3,326",4th arr.,350 feet,7,Good,NA,22
